status,cert_num,url,company_num,name,address,location,valid_from,valid_to,scope,body,notes
active,BVC/KZR/097/22,http://certyfikaty.kzr.inig.eu/public/certs/3326.pdf,995/7999/DD/21,TARTAK-GAŁKA Sp. z o.o.,"Polska, 34-235 BYSTRA PODHALAŃSKA, BYSTRA PODHLAŃSKA 813","1.Polska, 34-235 BYSTRA PODHALAŃSKA, BYSTRA PODHLAŃSKA 813;  2.Polska, 34-240 Jordanów, 3 maja 75a",2022-09-17,2023-09-16,Sawmill,Bureau Veritas Polska Sp. z o. o.,
expired,SGS/KZR/BIO/0010,http://certyfikaty.kzr.inig.eu/public/certs/3317.pdf,989/7999/DD/21,"P.P.H.U. ""SKALEC"" Skalec Józef","Polska, 42-230 Koniecpol, Przedmieście Przysieka 12","1. Polska, 42-230 Koniecpol, Przedmieście Przysieka 12; 2. Polska, 96-232 Regnów, Kazimierzów; 3. Polska, 41-303 Dąbrowa Górnicza, Myśliwska 1; 4. Polska, 92-402 Łódź, działki nr: 259/52, 259/42, 259/44, 259/40",2022-09-16,2022-11-30,First  gathering point of other wastes/residues with/without storage; First  gathering point of agricultural wastes/residues with/without storage; First gathering  point of forestry residues with/without storage; Trading with/without  storage; Solid fuel production (derived from biomass);,SGS Polska Sp. z o. o.,
active,SGS/KZR/BIO/0009,http://certyfikaty.kzr.inig.eu/public/certs/3318.pdf,990/7999/DD/21,"P.P.H.U. ""RAF-TRANS"" Rafał Skalec","Polska, 42-230 Koniecpol, Przedmieście Przysieka 12","Polska, 42-230 Koniecpol, Przedmieście Przysieka 12",2022-09-16,2023-09-15,First  gathering point of other wastes/residues with/without storage;First gathering  point of forestry residues with/without storage;Trading with/without  storage;Solid fuel production (derived from biomass);,SGS Polska Sp. z o. o.,
active,SGS/KZR/BIO/0008,http://certyfikaty.kzr.inig.eu/public/certs/3319.pdf,991/7999/DD/21,"P.P.H.U. ""BARTEX"" Marcin Skalec","Polska, 42-230 Koniecpol, Przedmieście Przysieka 12","Polska, 42-230 Koniecpol, Przedmieście Przysieka 12",2022-09-16,2023-09-15,First  gathering point of other wastes/residues with/without storage;First gathering  point of forestry residues with/without storage;Trading with/without  storage;Solid fuel production (derived from biomass);,SGS Polska Sp. z o. o.,
active,URS 014298/B-0046,http://certyfikaty.kzr.inig.eu/public/certs/3324.pdf,1462/7999/DD/22,Zemědělská a. s. Horní Bradlo,"Czech Republic, 539 53 Horní Bradlo, Horní Bradlo 57","1. Czech Republic, 539 53 Horní Bradlo, Horní Bradlo 57; 2. Czech Republic, 53825 Horní Bradlo, Javorné 19",2022-09-16,2023-09-15,Individual agricultural production and sale with storage;First gathering point of crops with storage;First gathering point of agricultural waste / residues with storage;First gathering point of other wastes/residues with storage;Trading with storage;Biogas plant;Electricity producer,United Registrar of Systems Polska Sp. z o.o.,
active,SGS/KZR/BIO/0234,http://certyfikaty.kzr.inig.eu/public/certs/3325.pdf,1631/7999/DD/22,EKO CENTRUM DARIUSZ NOWAK,"Polska, 97-500 radomska, Reymonta 62","1.Polska, 97-500 RADOMSKO, REYMONTA 62;  2.Polska, 97-545 GOMUNICE, MARIANKA 7C",2022-09-16,2023-09-15,FGP of other waste/residue with storage; trading with storage,SGS Polska Sp. z o. o.,
active,SGS/KZR/BIO/0006,http://certyfikaty.kzr.inig.eu/public/certs/3344.pdf,976/7999/DD/21,FENIX Barbara Bik,"Polska, 39-300 Mielec, Staszica 2","Polska, 28-230 Połaniec, ul. Osiecka (plac magazynowy)",2022-09-15,2023-09-14,FGP of other waste/residue with and without storage; trading with and without storage; solid fuel production (derived from biomass),SGS Polska Sp. z o. o.,Opublikowany od 28.09.22/ Published from 28.09.22
active,SGS/KZR/BIO/0007,http://certyfikaty.kzr.inig.eu/public/certs/3314.pdf,1000/7999/DD/21,"""JOL-MAR"" Transport Ciężarowy Jolanta Ziętek","Polska, 36-105 Cmolas, Cmolas 400B","Polska, 36-105 Cmolas, Cmolas 400B",2022-09-15,2023-09-14,First  gathering point of other wastes/residues with storage;Trading with  storage;Solid fuel production (derived from biomass),SGS Polska Sp. z o. o.,
active,DEKRA-710917014/5,http://certyfikaty.kzr.inig.eu/public/certs/3315.pdf,707/7999/DD/17,Elikor Sp. z o.o.,"Polska, 47-480 Pietrowice Wielkie, Gródczanki, Wiejska 16b","Polska, 47-480 Pietrowice Wielkie, Gródczanki, Wiejska 16b",2022-09-15,2023-09-14,Individual agricultural production and sales with storage;First gathering point of crops with storage;Trading with storage,DEKRA Certification Sp. z o. o.,
active,URS 014275/B-0045,http://certyfikaty.kzr.inig.eu/public/certs/3316.pdf,1494/7999/DD/22,Havlíčkova Borová zemědělská a.s.,"Czech Republic (Czechia), 582 23 Havlíčkova Borová, Pivovarská 162","Czech Republic (Czechia), 582 23 Havlíčkova Borová, Pivovarská 162",2022-09-14,2023-09-13,Individual agricultural production and sale with storage;First gathering point of crops with storage;First gathering point of agricultural waste / residues with storage;First gathering point of other wastes/residues with storage;Trading with storage;Biogas plant;Electricity producer,United Registrar of Systems Polska Sp. z o.o.,
active,SGS/KZR/BIO/0233,http://certyfikaty.kzr.inig.eu/public/certs/3337.pdf,1665/7999/DD/22,ŁĘGWOOD Sp.zo.o.,"Polska, 07-402 Łęg Starościński, 15","Polska, 07-402 Łęg Starościński, 15",2022-09-13,2023-09-12,FGP of other wate/reside with and without storage; FGP of  forestry residues with and without trading; trading with and without storage; solid fuel production (derived from biomass); other: sawmill (PoO),SGS Polska Sp. z o. o.,Opublikowany od 28.09.22/ Published from 28.09.22&nbsp;<br>Zawieszony od 14/10/22 - 16/01/23|| Suspended from 14/10/22-16/01/23<br><br>
active,DEKRA-710922088,http://certyfikaty.kzr.inig.eu/public/certs/3313.pdf,1635/7999/DD/22,Politrans Polikarp Żulczyk,"Polska, 86-320 Łasin, Goczałki 10","Polska, 86-320 Łasin, Goczałki 10",2022-09-13,2023-09-12,First gathering point of agricultural wastes/residues with storage;Trading with storage;,DEKRA Certification Sp. z o. o.,
active,URS 015122-0024,http://certyfikaty.kzr.inig.eu/public/certs/3309.pdf,1640/7999/DD/22,P.P.H.U. JULTIM JULIA MIELCZAREK,"Polska, 97-438 Rusiec, Wieluńska 12A","Polska, 97-438 Rusiec, Wieluńska 12A",2022-09-12,2023-09-11,First gathering point of crops with and without storage;Trading with and without storage;,United Registrar of Systems Polska Sp. z o.o.,
active,URS 013179-0025,http://certyfikaty.kzr.inig.eu/public/certs/3310.pdf,1650/7999/DD/22,P.P.H.U. KAMPOL Krzysztof Łuźniak,"Polska, 97-438 Rusiec, ul. Wieluńska 12A","Polska, 97-438 Rusiec, ul. Wieluńska 12A",2022-09-12,2023-09-11,First gathering point of crops with and without storage;Trading with and without storage;,United Registrar of Systems Polska Sp. z o.o.,
active,KZR 714762,http://certyfikaty.kzr.inig.eu/public/certs/3323.pdf,216/7999/DD/15,PPHU Paweł Gajdzik,"Polska, 44-336 Jastrzębie-Zdrój, Rolnicza 5","Polska, 44-336 Jastrzębie-Zdrój, Rolnicza 5",2022-09-12,2023-09-11,First gathering point of crops with storage;First gathering point of agricultural waste / residues with storage;Trading with storage;,BSI Group Polska Sp. z o.o.,
active,BVC/KZR/095/22,http://certyfikaty.kzr.inig.eu/public/certs/3308.pdf,1617/7999/DD/22,"P.P.H.U. ""KORNEX"" Kornelia Mróz","Polska, 08-504 Ułęż, Korzeniów 80","Polska, 08-504 Ułęż, Korzeniów 80",2022-09-11,2023-09-10,First  gathering point of other wastes/residues with/without storage;Trading with and without  storage;,Bureau Veritas Polska Sp. z o. o.,
active,DEKRA-710922086,http://certyfikaty.kzr.inig.eu/public/certs/3372.pdf,1669/7999/DD/22,KOWALCZYK WASTEN INVESTMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,"Polska, 00-105 Warszawa, Twarda 18","Polska, 00-105 Warszawa, Twarda 18",2022-09-07,2023-09-06,Trading without storage,DEKRA Certification Sp. z o. o.,Opublikowany od 05.10.22/Published from 05.10.22<br>
active,DEKRA-710922087,http://certyfikaty.kzr.inig.eu/public/certs/3375.pdf,1668/7999/DD/22,Markowski Spółka Komandytowa,"Polska, 00-372 Warszawa, Foksal 17B/29","Polska, 00-372 Warszawa, Foksal 17B/29",2022-09-07,2023-09-06,Trading without storage,DEKRA Certification Sp. z o. o.,Opublikowany od 06.10.22/Published from 06.10.22<br>
active,SGS/KZR/BIO/0004,http://certyfikaty.kzr.inig.eu/public/certs/3304.pdf,964/7999/DD/21,DORAN GROUP sp. z o.o. sp. k.,"Polska, 89-400 Sępólno Krajeńskie, Kościuszki 22","1. Polska, 89-400 Sępólno Krajeńskie, Kościuszki 22; 2. Polska, 89-400 Sępólno Krajeńskie, Sikorz",2022-09-07,2023-09-06,First gathering point of agricultural wastes/residues with storage;Trading with and without storage;Solid fuel production (originating from biomass);,SGS Polska Sp. z o. o.,
active,DEKRA-710922085,http://certyfikaty.kzr.inig.eu/public/certs/3307.pdf,1402/7999/DD/22,Handel Obwoźny Ireneusz Płochocki,"Polska, 05-305 Jakubów, Jędrzejów Stary 41","1. Polska, 05-305 Jakubów, Jędrzejów Stary 41; 2. Polska, 05-305 Jakubów, Jędrzejów Stary nr. dział.33,32/2",2022-09-07,2023-09-06,"First  gathering point of other wastes/residues with/without storage;Solid fuel production (derived from biomass);Other: place of origin,",DEKRA Certification Sp. z o. o.,
active,BVC/KZR/094/22,http://certyfikaty.kzr.inig.eu/public/certs/3306.pdf,887/7999/DD/19,EMAROL Ewa Szymańska-Lip,"Polska, 82-433 Mikołajki Pomorskie, Dworek 2A","Polska, 82-433 Mikołajki Pomorskie, Dworek 2A",2022-09-06,2023-09-05,First gathering point of crops including storage;Trading with storage,Bureau Veritas Polska Sp. z o. o.,
expired,DEKRA-711221033,http://certyfikaty.kzr.inig.eu/public/certs/3312.pdf,1265/7999/DD/21,Cemenergy Sp. z o.o,"Polska, 26-110 Skarżysko-Kamienna, Ignacego Mościckiego 41-43","Polska, 26-110 Skarżysko-Kamienna, Ignacego Mościckiego 41-43",2022-09-06,2022-12-22,First gathering point other waste/residues with storage;Solid fuel production (derived from biomass),DEKRA Certification Sp. z o. o.,
active,URS 008166-0023,http://certyfikaty.kzr.inig.eu/public/certs/3301.pdf,1645/7999/DD/22,Przedsiębiorstwo Wielobranżowe - Jan Węcławik,"Polska, 22-420 Skierbieszów, ul. Zielona 4","1. Polska, 22-420 Skierbieszów, ul. Zielona 4; 2. Polska, 22-420 Skierbieszów, 1 Maja 51",2022-09-05,2023-09-04,First gathering point of crops with and without storage;Trading with and without storage;,United Registrar of Systems Polska Sp. z o.o.,
active,BVC/KZR/096/22,http://certyfikaty.kzr.inig.eu/public/certs/3305.pdf,1642/7999/DD/22,Gardenmar Joanna Marynowska Miłosz Marynowski spółka cywilna,"Polska, 62-130 Gołańcz, Klasztorna 21C","1. Polska, 62-130 Gołańcz, Klasztorna 21C; 2. Polska, 62-130 Wągrowiec, Jankowska 16",2022-09-05,2023-09-04,First  gathering point of other wastes/residues with/without storage;First gathering  point of forestry residues with/without storage;Trading with/without  storage;Solid fuel production (derived from biomass)Solid biomass processing unit;,Bureau Veritas Polska Sp. z o. o.,
active,KZR INiG CU - 842411/7,http://certyfikaty.kzr.inig.eu/public/certs/3291.pdf,833/7999/DD/18,Wipasz S.A.,"Polska, 10-373 Olsztyn, Wadąg 9,","1. Polska, 10-373 Olsztyn, Wadąg 9; 2. Polska, 11-400 Kętrzyn, Gałwuny 19A; 3. Polska, 62-600 Koło, Składowa 21; 4. Polska, 62-230 Witkowo, Małachowo Kępe 4; 5. Polska, 14-300 Morąg, Wojska Polskiego 35; 6. Polska, 14-400 Pasłęk, Krosno 34; 7. Polska, 37-716 Orły, Zadąbrowie 301; 8. Polska, 21-560 Międzyrzec Podlaski, Tadeusza Kościuszki 103, c Podlaski 8.",2022-09-04,2023-09-03,First gathering point of crops with and without storage;Trading with and without storage;,Control Union Poland Sp. z o. o.,
active,BVC/KZR/093/22,http://certyfikaty.kzr.inig.eu/public/certs/3296.pdf,352/7999/DD/15,GRUPA AWW Sp. z o.o.,"Polska, 62-800 Kalisz, Niedźwiady 45","Polska, 62-800 Kalisz, Niedźwiady 45",2022-09-03,2023-09-02,First gathering point of crops with storage; Trading with storage;Distillery;Biofuel production (ethanol),Bureau Veritas Polska Sp. z o. o.,
suspended,URS 013801-0001,http://certyfikaty.kzr.inig.eu/public/certs/3293.pdf,956/7999/DD/21,Spółdzielnia PLON-ORSK,"Polska, 63-910 Miejska Górka, Kobylińska 33a","Polska, 63-910 Miejska Górka, Kobylińska 33a",2022-09-02,2023-09-01,First gathering point of crops without storage;,United Registrar of Systems Polska Sp. z o.o.,Zawieszony od 14/10/22|| Suspended from 14/10/22
active,DEKRA-710922083,http://certyfikaty.kzr.inig.eu/public/certs/3294.pdf,367/7999/DD/15,GOWAR 1 Sp. z o.o.,"Polska, 59-706 Gromadka, Krzyżowa 66","Polska, 59-706 Gromadka, Krzyżowa 66",2022-09-02,2023-09-01,First gathering point of crops including storage;Trading with storage;,DEKRA Certification Sp. z o. o.,
active,URS 015179-0022,http://certyfikaty.kzr.inig.eu/public/certs/3288.pdf,1652/7999/DD/22,Spółdzielnia Euro Plon,"Polska, 64-030 Śmigiel, Ul. Lipowa 31","Polska, 64-030 Śmigiel, Ul. Lipowa 31",2022-08-31,2023-08-30,First gathering point of crops without storage;,United Registrar of Systems Polska Sp. z o.o.,
active,URS 015180-0021,http://certyfikaty.kzr.inig.eu/public/certs/3289.pdf,1653/7999/DD/22,Spółdzielnia Euro Kłos,"Polska, 64-030 Śmigiel, Ul. Lipowa 31","Polska, 64-030 Śmigiel, Ul. Lipowa 31",2022-08-31,2023-08-30,First gathering point of crops without storage;,United Registrar of Systems Polska Sp. z o.o.,
active,URS 015178-0020,http://certyfikaty.kzr.inig.eu/public/certs/3290.pdf,1651/7999/DD/22,Spółdzielnia Euro Łan,"Polska, 64-030 Śmigiel, Ul. Lipowa 31","Polska, 64-030 Śmigiel, Ul. Lipowa 31",2022-08-31,2023-08-30,First gathering point of crops without storage;,United Registrar of Systems Polska Sp. z o.o.,
active,SGS/KZR/BIO/0232,http://certyfikaty.kzr.inig.eu/public/certs/3292.pdf,1660/7999/DD/22,OLSON SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Polska, 01-249 Warszawa, Goleszowska 1/13","1. Polska, 01-249 Warszawa, Goleszowska 1/13; 2. Polska, 06-425 Karniewo, Malechy 38",2022-08-31,2023-08-30,First gathering point of other wastes / residues with and without storage;First gathering  point of forestry residues with and without storage;Trading with and without  storage;Solid fuel production (derived from biomass);,SGS Polska Sp. z o. o.,
active,SGS/KZR/BIO/0231,http://certyfikaty.kzr.inig.eu/public/certs/3300.pdf,1629/7999/DD/22,"Sudoł Grzegorz P.P.H.U. ""Mag-Greg""","Polska, 36-145 Widełka, Widełka 174","1. Polska, 36-145 Widełka, Widełka 174; 2. Polska, 36-110 Majdan Królewski, Brzostowa Góra 217",2022-08-31,2023-08-30,First gathering point of other wastes / residues with and without storage;,SGS Polska Sp. z o. o.,
active,BVC/KZR/089/22,http://certyfikaty.kzr.inig.eu/public/certs/3287.pdf,1399/7999/DD/22,Zakład Usług Komunalnych-Drozdowski Sp z o.o.,"Polska, 58-250 Pieszyce, Ul. Bielawska 6/18","1. Polska, 58-250 Pieszyce, Ul. Bielawska 6/18; 2. Polska, 58-260 Bielawa, Ul. Ceglana 10",2022-08-30,2023-08-29,First gathering point of other wastes / residues with storage;Trading with storage;Solid fuel production (originating from biomass);,Bureau Veritas Polska Sp. z o. o.,
active,SGS/KZR/BIO/0229,http://certyfikaty.kzr.inig.eu/public/certs/3281.pdf,1637/7999/DD/22,VITERA POLSKA Sp. z o. o.,"Polska, 16-400 Suwałki, Innowacyjna 1/107","Polska, 16-400 Suwałki, Innowacyjna 1/107",2022-08-29,2023-08-28,First gathering point of other wastes / residues without storage;Trading without storage,SGS Polska Sp. z o. o.,
active,SGS/KZR/BIO/0230,http://certyfikaty.kzr.inig.eu/public/certs/3283.pdf,1638/7999/DD/22,SuperFarm Romuald Wołyniec,"Polska, 16-515 Puńsk, Nowiniki 13","Polska, 16-515 Puńsk, Nowiniki 13",2022-08-29,2023-08-28,First gathering point of other wastes / residues without storage;Trading without storage,SGS Polska Sp. z o. o.,
active,BVC/KZR/088/22,http://certyfikaty.kzr.inig.eu/public/certs/3259.pdf,321/7999/DD/15,Centrala Nasienna Kluczbork Sp. z o.o.,"Polska, 46-200 Kluczbork, ul. Karola Miarki 11","1. Polska, 46-200 Kluczbork, ul. Karola Miarki 11; 2. Polska, 46-262 Skałągi, Proślice 61",2022-08-28,2023-08-27,First gathering point of crops including storage,Bureau Veritas Polska Sp. z o. o.,
active,SGS/KZR/0297,http://certyfikaty.kzr.inig.eu/public/certs/3269.pdf,981/7999/DD/21,ADM Direct Polska Sp. z o.o.,"Polska, 64-500 Szamotuły, Ul. Chrobrego 29 lok1","1. Polska, 64-500 Szamotuły, Ul. Chrobrego 29 lok1; 2. Polska, 48-319 Chróścina, os. Zacisze 20; 3. Polska, 62-085 Skoki, Sława Wielkopolska 20",2022-08-27,2023-08-26,First gathering point of crops including storage;Trading with storage;,SGS Polska Sp. z o. o.,
active,BVC/KZR/092/22,http://certyfikaty.kzr.inig.eu/public/certs/3279.pdf,1562/7999/DD/22,Błysk-Bis Sp. z o.o.,"Polska, 06-200 Maków Mazowiecki, Moniuszki 108","Polska, 06-200 Maków Mazowiecki, Moniuszki 108",2022-08-27,2023-08-26,First gathering point of other wastes / residues with storage;Trading with storage;Solid fuel production (originating from biomass);,Bureau Veritas Polska Sp. z o. o.,
active,BVC/KZR/091/22,http://certyfikaty.kzr.inig.eu/public/certs/3286.pdf,356/7999/DD/15,Grupa Producentów Rolnych GOLDEN CORN Sp. z o.o.,"Polska, 55-330 Miękinia, Miłoszyn 1A","Polska, 55-330 Miękinia, Miłoszyn 1A",2022-08-27,2023-08-26,First gathering point of crops with and without storage;,Bureau Veritas Polska Sp. z o. o.,
active,SGS/KZR/BIO/0228,http://certyfikaty.kzr.inig.eu/public/certs/3343.pdf,1585/7999/DD/22,POGOTOWIE ODPADOWE Sp. z o.o.,"Polska, 62-005 Bolechowo-Osiedle, ul. Obornicka 1","Polska, 62-005 Bolechowo-Osiedle, ul. Obornicka 1",2022-08-26,2023-08-25,FGP of other waste/residue with storage; solid fuel production (derived from biomass),SGS Polska Sp. z o. o.,Opublikowany od 28.09.22/Published from 29.09.22
active,SGS/KZR/BIO/0002,http://certyfikaty.kzr.inig.eu/public/certs/3268.pdf,966/7999/DD/21,"SPÓŁKA CYWILNA  SILARSKI ROMAN, SILARSKI  KRZYSZTOF","Polska, 38-530 Odrzechowa, Rymanowska 29","1. Polska, 38-530 Odrzechowa, Rymanowska 29; 2. Polska, 38-530 Zarszyn, ul. Jaćmierska (Dz.96)",2022-08-26,2023-08-25,First gathering point of other wastes / residues with and without storage;Solid fuel production (derived from biomass);,SGS Polska Sp. z o. o.,
active,BVC/KZR/090/22,http://certyfikaty.kzr.inig.eu/public/certs/3276.pdf,978/7999/DD/21,PERN S.A.,"Polska, 09-410 Płock, Wyszogrodzka 133","1. Polska, 09-410 Płock, Wyszogrodzka 133; 2. Polska, 95-040 Koluszki, Naftowa 1; 3. Polska, 86-060 Nowa Wieś Wielka, Przemysłowa 1; 4. Polska, 42-283 Boronów, Sienkiewicza 12; 5. Polska, 62-093 Rejowiec, Baza Paliw nr 4 Rejowiec; 5. Polska, 05-205 Klembów, Emilianów- Rasztów; 6. Polska, 26-115 Skarżysko Kościelne, ul. Kościelna 4; 7. Polska, 33-150 Wola Rzędzińska, Wola Rzędzińska 487d; 8. Polska, 59-230 Prochowice, Kawice; 9. Polska, 42-530 Dąbrowa Górnicza, Strzemieszyce, ul. Składowa 13; 10. Polska, 17-220 Narewka, Baza Paliw nr 15 Narewka; 11. Polska, 81-198 Kosakowo, Dębogórze, ul. Rumska 7; 12. Polska, 21-540 Małaszewicze; 13. Polska, 00-193 Warszawa, Stawki 2",2022-08-26,2023-08-25,Trading  with and without storage,Bureau Veritas Polska Sp. z o. o.,
active,SGS/KZR/BIO/0003,http://certyfikaty.kzr.inig.eu/public/certs/3267.pdf,968/7999/DD/21,Bro-Eko Łukasz Bronkowski,"Polska, 28-330 Wodzisław, Klemencice 89","1. Polska, 28-330 Wodzisław, Klemencice 89; 2. Polska, 28-330 Wodzisław, Klemencice nr działki 164/10",2022-08-25,2023-08-24,First gathering point of agricultural wastes/residues with storage;Solid fuel production (derived from biomass);,SGS Polska Sp. z o. o.,
active,BVC/KZR/087/22,http://certyfikaty.kzr.inig.eu/public/certs/3274.pdf,342/7999/DD/15,Grupa Producentów AGROFAM Sp. z o. o.,"Polska, 59-720 Raciborowice Górne, ul. Warta Bolesławicka 7a","Polska, 59-720 Raciborowice Górne, ul. Warta Bolesławicka 7a",2022-08-25,2023-08-24,First gathering point of crops including storage;,Bureau Veritas Polska Sp. z o. o.,
active,SGS/KZR/0228,http://certyfikaty.kzr.inig.eu/public/certs/3295.pdf,564/7999/DD/16,"Spółdzielnia Grup ""Polski Rzepak i Zboża""","Polska, 45-837 Opole, Ul. Wrocławska 107","1. Polska, 45-837 Opole, Wrocławska 107; 2. Polska, 56-420 Bierutów, ul. Wrocławska 71; 3. Polska, 48-340 Głuchołazy, Charbielin 91; 4. Polska, 49-351 Przylesie, Przylesie 122A; 5. Polska, 42-674 Zbrosławice, ul. Długa 22, Łubie; 6. Polska, 48-340 Głuchołazy, Konradów 175; 7. Polska, 57-130 Przeworno, ul. Okrężna 5; 8. Polska, 49-100 Niemodlin, Piotrowa 7; 9. Polska, 49-351 Strzelce Opolskie, Księży Las 1; 10. Polska, 48-315 Jasienica Dolna, Lasocice 36A/1; 11. Polska, 48-314 Pakosławice, Korzekwice; 12. Polska, 49-300 Brzeg, Zwanowice 58D/4; 13. Polska, 47-150 Zalesie Śląskie, ul. Św. Jadwigi 20",2022-08-25,2023-08-24,First gathering point of crops without storage; Trading with storage;,SGS Polska Sp. z o. o.,
active,BVC/KZR/049/22/1,http://certyfikaty.kzr.inig.eu/public/certs/3273.pdf,1390/7999/DD/22,Intereko Energia Sp. z o.o.,"Polska, 90-113 Łódź, Traugutta 25","1. Polska, 90-113 Łódź, Traugutta 25; 2. Polska, 24-100 Puławy, Ignacego Mościckiego 6, działka ewidencyjna 313",2022-08-24,2023-06-30,First gathering point of other wastes/residues with and without storage;,Bureau Veritas Polska Sp. z o. o.,Aktualizacja od dnia 24.08.2022 / Updated from 24.08.2022<br>
active,URS 015049-0019,http://certyfikaty.kzr.inig.eu/public/certs/3275.pdf,1628/7999/DD/22,Lider Polska sp. z o.o.,"Polska, 41-200 Sosnowiec, ul. Mireckiego 22","Polska, 41-200 Sosnowiec, ul. Mireckiego 22",2022-08-24,2023-08-23,First gathering point of crops with and without storage;Trading with and without storage;,United Registrar of Systems Polska Sp. z o.o.,
